# 41220
# author_id;author_name
35559;Nicholas Makris
35560;B. Abbott et. al
35561;A. Kulosa
35562;Julian B. Wilson
35563;Y. A. Ageeva
35564;Dražen Glavan
35565;L. Martinelli
35566;M. D. Maia
35567;L. A. López
35568;J. M. Blondin
35569;M. Seifert
35570;O. Sergijenko
35571;S. M. Ransom
35572;John Barrow
35573;C. Krämer
35574;M. Tettamanti
35575;Joonho Kim
35576;M Rosenbaum
35577;Takayuki Suzuki
35578;Nishanth Gudapati
35579;P. D. Nation
35580;C. Cherubini
35581;H. E. S. Velten
35582;Pietro Dona'
35583;Joel Berkeley
35584;Baltazar J. Ribeiro
35585;D. Marin Ricoy
35586;Chunglee Kim
35587;A. A. Firsov
35588;Edward Y. M. Wang
35589;Charles R. Keeton
35590;Rudolph E. Schild
35591;J. Dreissig
35592;L. Jacques
35593;Yuji Tachikawa
35594;R. Chavez
35595;Lin-Yu Jia
35596;A. K. Sen
35597;Bibhas Ranjan Majhi
35598;Dmitri D. Gal'tsov
35599;Carl E Dolby
35600;Dylan Tanner
35601;Antares Kleber
35602;Gabor Etesi
35603;Keita Shimizu
35604;E. Verdaguer
35605;Maksim Piskunov
35606;Vincent Lahoche
35607;P. B. Ivanov
35608;Yuri Shtanov
35609;Elena Gallo
35610;V. L. Kalashnikov
35611;Amir Babak Aazami
35612;E. J. Vlachynsky
35613;P. Cerda-Duran
35614;Oscar Ramos
35615;I. Vega
35616;Pedro Alberto
35617;D. Bak
35618;C. Armendariz-Picon
35619;C. Mathis
35620;Jennifer Toher
35621;Stefano Viaggiu
35622;L. Jensen
35623;Makoto Tanabe
35624;Fujun Wang
35625;Bhanu Agarwal
35626;Majd Abdelqader
35627;Luca Levrino
35628;S. Klainerman
35629;Amar Maheshwari
35630;Emanuele Berti
35631;Matthew Hull
35632;Amar C. Vutha
35633;F. Yuan
35634;Li-Sheng Chen
35635;William Zimmerman
35636;M. I. Katsnelson
35637;Xevi Xirgu
35638;H. -S. Zechlin
35639;Jeremiah P. Ostriker
35640;B. Sears
35641;E. A. Housworth
35642;A. Gennai
35643;Slobodan Prvanovic
35644;A. Miguel Holgado
35645;Rajat K. Bhaduri
35646;Antti Vaihkonen
35647;Z. Yan
35648;Wilhelm Schlag
35649;Kazuyasu Shigemoto
35650;M. J. Hancock
35651;Guo-Ping Li
35652;S. D. Reyes
35653;Ali. Mahmoodzadeh
35654;Vladimir N. Trishin
35655;Fabio Zyserman
35656;N J Cornish
35657;V. Loriette
35658;F. Linde
35659;Ali Mostafazadeh
35660;K. D. Kokkotas. D. Doneva
35661;Marius Mihai Cazacu
35662;Takahiro Masuda
35663;Marc Weiss
35664;François R. Bouchet
35665;Qi-Ming Fu
35666;B. Thidé
35667;Miguel Quartin
35668;K. A. Olive
35669;Yong-Shi Wu
35670;Ya-Jie Ren
35671;I. Dorrington
35672;Petar Pavlovic
35673;E. Moulin
35674;R. Ferraro
35675;P. J. Porfirio
35676;Eric K. Gustafson
35677;Renat A. Sultanov
35678;Roberto Giambò
35679;Martin A. Barstow
35680;Robert Gilmore
35681;T. Shaffer
35682;B. Leibundgut
35683;Kiyoshi Kawabata
35684;Zachariah Etienne
35685;O. Iguchi
35686;E K. Gustafson
35687;G. N. Parfionov
35688;Jose Perico Esguerra
35689;Ryan J. Marshman
35690;G. Bimonte
35691;Tolu Biressa
35692;Y. Gaspar
35693;Apratim Ganguly
35694;Jérémie Vinet
35695;Rhys Davies
35696; Ruchika
35697;C. Kounnas
35698;Philipp Mösta
35699;Christof Wetterich
35700;Helio K. Kuga
35701;Przemysław Małkiewicz
35702;Hassan Saadi
35703;J. Griego
35704;A. L. B. Ribeiro
35705;Juan Ignacio Musmarra
35706;T. Fischer
35707;Zhi-Qiu Huang
35708;Wayne R. Bomstad
35709;Birger Horstmann
35710;M. Colombinib
35711;Caroline Mallary
35712;María A. H. Vozmediano
35713;Panagiotis G. Labropoulos
35714;F. Douglas Swesty
35715;M. Hernandez
35716;Mihaela-Andreea Baloi
35717;P. Helloa
35718;Beni Yoshida
35719;S. J. Vigeland
35720;V. M. Tkachuk
35721;Daniela Narbona
35722;Jillian M. Bjerke
35723;Andres Collinucci
35724;Ioannis Gkigkitzis
35725;Yu. G. Palii
35726;A. Santangelo
35727;Mariya Iv. Trukhanova
35728;Ming Zhong
35729;P. Popolizio
35730;Fabio Dahia
35731;Michael Kopp
35732;M. Tsujimoto
35733;Stavros Mouslopoulos
35734;Ida G. Zadeh
35735;V. Diemer
35736;Darío Núñez
35737;F. Jimenez-Forteza
35738;Arnaud Dupays
35739;Yanqin Wu
35740;Yan Lv
35741;Nicolas Lanahan-Tremblay
35742;C. Echols
35743;K. J. Lee
35744;M. B. Sedra
35745;Jamir Marino
35746;Andrew Geraci
35747;T Haruyama
35748;Arnaud Landragin
35749;Rommel Guerrero
35750;Damien Trinh
35751;Carla Carvalho
35752;Gustav M. Obermair
35753;S. De Martino
35754;Xue-Bing Wu
35755;Vaibhav Tiwari
35756;S. Bigotta
35757;Xinyu Zhang
35758;David E. Rosenberg
35759;Rafael Hernandez-Jimenez
35760;Tobias Huber
35761;Shiladitya Porey
35762;Hugo Garcia-Compean
35763;Guangyao Zhao
35764;Kejia Lee
35765;S. Babak
35766;V. Gayathri
35767;R. Emparan
35768;Elias Kiritsis
35769;J. R. Espinosa
35770;A. K. Rebhan
35771;N. Mavalvala
35772;N. Garver-Daniels
35773;David A. Buch
35774;J. Kullman
35775;Takayuki Tomaru
35776;Emmanuel Hebey
35777;Priyasri Kar
35778;G. Varoquaux
35779;Remo Ruffini
35780;E. de Oña Wilhelmi
35781;Adolfo Cisterna
35782;Robin Stebbins
35783;Roberto Aloisio
35784;Andy Strominger
35785;M. Šrámek
35786;Tomasz Rembiasz
35787;Shounak De
35788;Takafumi Kokubu
35789;Diego A. Quinones
35790;W. Domainko
35791;Roberto Trotta
35792;Hans J. Briegel
35793;S. Kreckelbergh
35794;Kenji Yotsuji
35795;Ratchaphat Nakarachinda
35796;Marek Żukowski
35797;Ran Cheng
35798;Durmus A. Demir
35799;G. L. Nashed
35800;S. K. Srivastav
35801;Hidenori Nomura
35802;Joel Zylberberg
35803;Emma L Robinson
35804;Stanley Robertson
35805;Keith A. Arnaud
35806;Zily Burstein
35807;E. Samain
35808;G. C. Hilton
35809;E. Branchini
35810;David Vartanyan
35811;Robert G. Crittenden
35812;Carlos S. Shahbazi
35813;Mátyás Vasúth
35814;Masahiro Nakashima
35815;R. R. Lompay
35816;R. L. P. G. Amaral
35817;Petr Blaschke
35818;Taehyun Jung
35819;Alexander Ochirov
35820;Robert Brout
35821;L. Amendola
35822;Salman Rafique
35823;R. S. Ottens
35824;C. Di Donato
35825;Kenneth L. Baker
35826;J. Garofoli
35827;Matthew Halbasch
35828;Joseph Elliston
35829;Andrei Parnachev
35830;Nairwita Mazumder
35831;Noureddine Zaimen
35832;Hamid R. Sepangi
35833;Savitri V. Iyer
35834;Zhao Yang
35835;S. Birindelli
35836;Ken H. Young
35837;Aldo Vera
35838;Devin S. Chu
35839;Marcos Ramiro Alfredo Arcodía
35840;J. -F. Hayau
35841;S. Garnerone
35842;K. J. Birkmeier
35843;Alan Heavens
35844;Paul Romatschke
35845;Peter K. S. Dunsby
35846;Mile Gu
35847;Chong-ming Xu
35848;Eyal A. Kazin
35849;Azka Younas
35850;Chang-Kui Duan
35851;David P. Lonie
35852;Francesc Ferrer
35853;W. Bencze
35854;T. Pennucci
35855;E. Yu. Petrova
35856;Camilo Posada
35857;P. J. Fulda
35858;Xiaoying Xu
35859;Paul Robert Chouha
35860;Stephan Huber
35861;Evan Halstead
35862;J. J. Gonzalez-Aviles
35863;L. C. Garcia de Andrade
35864;Arabella Schelpe
35865;José Wudka
35866;J. David Vergara
35867;F. Wallinder
35868;H. L. Helfer
35869;A. F. Żarnecki
35870;A. Tanasa
35871;Emilio Santos
35872;O. J. Piccinni
35873;P. King
35874;Martin Kološ
35875;Benedetta Veronesi
35876;Tian-Fu Fu
35877;Robin J. Spivey
35878;Alvaro Veliz-Osorio
35879;C. Pfister
35880;Thomas R. Halford
35881;Kōji Uryū
35882;Adam Levine
35883;Joanna Luc
35884;Takanori Saito
35885;Francesco Filippini
35886;Enrico Borriello
35887;Gabriel Germán
35888;Ming-Ming Zhao
35889;A. Iess
35890;Wan Cong
35891;Jonathan R. McDonald
35892;Haris. K
35893;K. Savvidou
35894;Steven Kerr
35895;J. C. B. Papaloizou
35896;John Mourra
35897;G. Rueckner
35898;E. Franceschi
35899;R. M. Zalaletdinov
35900;Napat Poovuttikul
35901;J. Strohaber
35902;Fu-Wen Zhang
35903;Yan Wang
35904;Yuanyuan Xiao
35905;R. B. Laughlin
35906;Yury F. Pirogov
35907;T. Briant
35908;Bruno Boisseau
35909;Nayem Sk
35910;Igor V. Kanatchikov
35911;M. Steine
35912;D. D. White
35913;M. Salti
35914;Robert Caldwell
35915;Hiromichi Nishimura
35916;Wonwoo Lee
35917;Gaveshna Gupta
35918;Mudassar Rehman
35919;Federico Faedo
35920;Vincent Moncrief
35921;Amber D. Miller
35922;A. Suárez
35923;Paul J. Groot
35924;Stephen Amsel
35925;Rolando Bonal
35926;Andrzej Dyrek
35927;Sachie Shiomi
35928;Sebastian T. Ohlmann
35929;Shinji Yamashita
35930;Robert Paternoga
35931;E. v. d. Heuvel
35932;S. Sridhar
35933;M. Mirzazadeh
35934;Benito A. Juárez-Aubry
35935;R. Vazirian
35936;Hideyuki Tagoshi
35937;D. A. Gomes
35938;Steven T. Tschantz
35939;Benjamin D. Sokolowsky
35940;R. Mukherjee
35941;A. A. Andrianov
35942;Erickson Syiemlieh
35943;E. Goeklue
35944;Marco Chianese
35945;Seiji Kawamura
35946;Bert Janssen
35947;Sanchari Pal
35948;Satsuki Shimono
35949;Carolee J. Winstein
35950;Sanatan Digal
35951;J. F. Mahlmann
35952;G. Rotoli
35953;Hee-Suk Cho
35954;A. Bazzano
35955;Eugene Ferapontov
35956;Hossein Ghorbani
35957;A. N. Pinzul
35958;H. Tanida
35959;R. Silva
35960;V. D. Skarzhinsky
35961;T. P. Shestakova
35962;Maxim Emelin
35963;A. V. Yudin
35964;George P. Kodaxis
35965;Xin Shi
35966;Lanqing Li
35967;Tsutomu T. Yanagida
35968;Guido Franchetti
35969;Xavier Busch
35970;B. A. Bassett
35971;D. N. Vollick
35972;R. M. S. Schofield
35973;C. Lämmerzahl
35974;G. Forst
35975;Adom Giffin
35976;Ronaldo S. S. Vieira
35977;Christian. G. Boehmer
35978;S. Piranomonte
35979;W. Hamilton
35980;J. Thorpe
35981;Laura Bernard
35982;Julian B. Munoz
35983;D. A. Simakov
35984;Takashi Tamaki
35985;Akshay Kulkarni
35986;F. Eisenhauer
35987;Pin Yu
35988;R. K. Barrett
35989;M. Luomajoki
35990;Hideki Saito
35991;Paul C. W. Davies
35992;Alexander Yu Kamenshchik
35993;Leszek M. Sokolowski
35994;Victor V. Kulagin
35995;Soumya Chakrabarti
35996;Gordon Kane
35997;N. Leindecker
35998;Liqun Jiang
35999;R. da Rocha
36000;Norichica Sago
36001;Daniel C. Thompson
36002;Sutapa Ghosh
36003;Shmuel Kaniel
36004;S. Poggi
36005;Y-K. Chu
36006;Yi-Ping Qin
36007;Thomas Erben
36008;R. Rovelli
36009;Luigi Stella
36010;M. S. R. Kumar
36011;Denis Martynov
36012;Juan Antonio Valiente Kroon
36013;Yuri Bakhtin
36014;Ulrich Geppert
36015;F. Rendón
36016;J. Lamey
36017;Teviet Creighton
36018;Shih-Yuin Lin
36019;Mauricio Bellini
36020;Takuya Matsumoto
36021;S. D. Williams
36022;Carlos Hoyos-Badajoz
36023;I Diepholz
36024;M. Demetrian
36025;Roald Sosnovskiy
36026;S. S. Leavey
36027;I. Miskovic
36028;W. Bartel
36029;Andris Ambainis
36030;Xian Gao
36031;D. J. Kapner
36032;D. Avaloff
36033;Riuji Mochizuki
36034;Harvey R Brown
36035;B. A. Campbell
36036;H. Gabbard
36037;H. Flewelling
36038;William M. Folkner
36039;Cesar Merlin
36040;Michael Spannowsky
36041;Sunil D Maharaj
36042;G. Leon
36043;Ankan Mukherjee
36044;Hugh Thomas
36045;Max Tegmark
36046;Jean-Baptiste Melin
36047;J. -E. Solheim
36048;Claudio F Paganini
36049;Laura Castelló Gomar
36050;Eirini Messaritaki
36051;George Chapline
36052;Armando A. Roque
36053;K. J. Shen
36054;S. P. Hrabak
36055;Patrick J Sutton
36056;J. Luan
36057;Gevorg Poghosyan
36058;Qi-Hong Huang
36059;Abraham I. Harte
36060;Denis Proskurin
36061;Vyacheslav I. Dokuchaev
36062;Z. Swierczynski
36063;J. Rauch
36064;S. T. Scully
36065;Michael Dumbser
36066;Tuan Tran
36067;A. W. -C. Lun
36068;E. Weisman
36069;F. J. Amaral Vieira
36070;Clemens Sämann
36071;Qian Chen
36072;M. Katolik
36073;Jaime Roman-Garza
36074;David Pooley
36075;Malcolm B Gray
36076;Yerko Vásquez
36077;J. Kataoka
36078;Urjit Yajnik
36079;J. González-Nuevo
36080;P. Martinetti
36081;Y. Setyawati
36082;T. Goldman
36083;Shangli Ou
36084;J. J. Ostrowski
36085;A. Ruediger
36086;V. Sequino
36087;Olivier Rabaste
36088;Mathieu Marciante
36089;Ramis Karimov
36090;Junha Hwang
36091;Saurav Das
36092;A. H. Mujtaba
36093;Giuseppe Clemente
36094;Jesper Møller Grimstrup
36095;Nikolaus Berndt
36096;Leo Tsukada
36097;M. Reza Tanhayi
36098;Wenbiao Han
36099;F. Gronwald
36100;Geraint Pratten
36101;Jean-Pierre DeVilliers
36102;Or Graur
36103;B. Plante
36104;Manuel Montejo
36105;Arun Kumar Pandey
36106;Haixin Cao
36107;Michael Gregg
36108;F. Cipolletta
36109;Alexander Gorbatsievich
36110;João C. A. Barata
36111;I. Dominguez
36112;B. k. Guha
36113;Eric-Olivier Le Bigot
36114;Cosmas K Zachos
36115;A. S. Lobão Jr.
36116;S. Sen
36117;Alexei Borodin
36118;Ahmad ShamlouMehr
36119;Tarun Deep Saini
36120;Siyuan Lu
36121;Nick E Mavromatos
36122;Michael R. Gallis
36123;R Rosas-Rodriguez
36124;Rodrigo Voivodic
36125;T. Pailas
36126;Tirthankar Roy Choudhury
36127;Julian Merten
36128;Jian-Long Li
36129;Cameron J. Seth
36130;P. C. Aichelburg
36131;G. A. Mena Marugán
36132;Thiago Lucena de M. Guedes
36133;Nisha Rani
36134;C. J. A. P. Martins
36135;W. Oliveira dos Santos
36136;G. Flores-Hidalgo
36137;Antonio Paolozzi
36138;Thomas F. Jordan
36139;Ruggero Altair Tacchi
36140;M. Dovale Álvarez
36141;Remy Notermans
36142;Wei Liu
36143;Dmitry Melnikov
36144;P. Mafa Takisa
36145;O. Lunin
36146;David Matravers
36147;the LISM Collaboration
36148;Metin Arık
36149;Andrey S. Moskalenko
36150;Y. Zlochower
36151;K. Kamada
36152;David Viennot
36153;Peter Berczik
36154;Yoji Koyama
36155;J. Elvin-Poole
36156;Eric W. Hirschmann
36157;J. -M. Gerard
36158;T. Contini
36159;S. Tertychniy
36160;G. Amery
36161;W. G. Newton
36162;M. Sung
36163;Milena Guevara-Bertsch
36164;J. K. Fridriksson
36165;Keyou Zeng
36166;Joseph Polchinski
36167;Njabulo Mkhize
36168;W. Zach Korth
36169;Tomas Hallgren
36170;S. Caride
36171;M. V. Barkov
36172;G. Boudoul
36173;L Ferraioli
36174;Jose Gaite
36175;Amir Hammami
36176;Martin Reuter
36177;Zhanwen Han
36178;Carlos Hernández-Monteagudo
36179;A. Ghalee
36180;Aaron Plahn
36181;M. Scherfner
36182;D. Gabrielli
36183;D. S. Kaparulin
36184;Anna Ijjas
36185;Anca Tureanu
36186;Tsotne Shengelia
36187;M. C. Falvella N. G. Sanchez
36188;V. Fafoneab
36189;P. Fulda
36190;M. Guerriero
36191;Rui Zhang
36192;Alex Harvey
36193;Ruchira Mishra
36194;B. Chauvineau
36195;V. V. Kozlov
36196;H. R. Christiansen
36197;J. L. Houser
36198;Andrew J. Long
36199;C. Labanti
36200;V. Malvezzi
36201;Jan Kohlrus
36202;V. E. Shemi-Zadeh
36203;Kai-Kai Duan
36204;C. Schmid
36205;Matthew J. Dolan
36206;Sergio Hojman
36207;Arkadiusz Błaut
36208;J. P. Gauntlett
36209;Mohsen Khodadi
36210;M. Samidi
36211;Miquel Trias
36212;Yang Liu
36213;Carl E. Dolby
36214;Hector H. Hernández
36215;Stas Babak
36216;E. Schreiber
36217;Anzhong Wang
36218;Qingwen Wang
36219;Shozo Uehara
36220;S. Benetti
36221;Santiago Casas
36222;Li Jiarong
36223;V. Moscatellia
36224;Xing-Hua Jin
36225;N. Mohapi
36226;Silvio Pallua
36227;M. Ducrot
36228;Alfred Molina
36229;R. Moradi
36230;J. Ripa
36231;D. Koester
36232;T. C. Choy
36233;V. Boucher
36234;Daniel G. Figueroa
36235;Jose W. Maluf
36236;Dao-jun Liu
36237;K. Chakravarti
36238;Klaus Kroencke
36239;Vera Gluscevic
36240;Manfred Droste
36241;F. B. Tourinho
36242;S. Bonazzola
36243;J. Brucker
36244;C. Meakin
36245;J. Feicht
36246;Bruno Hartmann
36247;S. D. Hogan
36248;S. Torres
36249;J. J. van der Bij
36250;K. S. Gupta
36251;P. Tsatsin
36252;Samuel Laliberte
36253;Geoffrey F. Chew
36254;D. I. Yudin
36255;Jian-Xin Lu
36256;Vuk Mandic
36257;Miha Nemevšek
36258;U. Ertem
36259;Marco San Martin
36260;Olimpia Lombardi
36261;The ESPRESSO Science Team
36262;C P Masroor
36263;D. Vautherin
36264;Zvonimir Vlah
36265;V. I. Kudin
36266;Ya-Bo Wu
36267;Jerome Perez
36268;Sarah J. Vigeland
36269;S. Márka
36270;Jay Hubisz
36271;M. Ansorg
36272;R. Lynch
36273;Constantin Rasinariu
36274;P. Bruel
36275;Callum Quigley
36276;M. C. Lima
36277;S. S. Premachandra
36278;Teviet D. Creighton
36279;Keith Norton
36280;Alessandro Coppolecchia
36281;Piet van Isacker
36282;Brian W. Tolman
36283;Yulia A. Shaido
36284;Nestor Alvarez
36285;Lawrence J. Peterson
36286;Nada Ihanec
36287;Roman Scoccimarro
36288;M. Castagnino
36289;V. Boschia
36290;Luis E. Padilla
36291;Jasdeep S. Bains
36292;Ken K. -Y. Ng
36293;S. N. Zhang
36294;James H. McKay
36295;Tanja Hinderer
36296;N. Gaaloul
36297;Timon Boehm
36298;A. O. Barut
36299;Maria Mattsson
36300;Ravishankar Sundararaman
36301;F. I. Mikhail
36302;T. Ortin
36303;Bettina Knippel
36304;D. P. Datta
36305;Djordje Radicevic
36306;Jennifer Nollar James
36307;Francesco Cannata
36308;H. J. Mosquera-Cuesta
36309;G. A. Benesh
36310;G. Condon
36311;Meng-Meng Wu
36312;Sortelano Araujo Diniz
36313;Yong-Zhen Wang
36314;Albion Lawrence
36315;Wilson H. C. Freire
36316;K. Kuiroukidis
36317;Orchidea Maria Lecian
36318;Olli Taanila
36319;Andrew H. Norton
36320;I. L. Zhogin
36321;B. Tome
36322;P. Moch
36323;Sebastiano Bernuzzi
36324;D. Gregoris
36325;Tianqi Zhao
36326;M. J. Duff
36327;A. Martínez
36328;R. Ward
36329;S. A. Usman
36330;Savdeep Sethi
36331;B. N. Frolov
36332;Elcio Abdalla
36333;Bence Kocsis
36334;Alak Ray
36335;G. May
36336;Marina Litinskaya
36337;Daniele Steer
36338;C. Carvalho
36339;Joseph John Fernández
36340;Oleg Kogan
36341;Matthew W. Auger
36342;Matthaios Katsanikas
36343;Luis Pedro Garcia Pintos
36344;Yasusada Nambu
36345;İ. Yılmaz
36346;M. Olivier
36347;Amir Levinson
36348;Greg. W. Anderson
36349;Jean Pierre Gazeau
36350;Roberto Ferreiro Pérez
36351;Jiro Soda
36352;Luis G. T. Silva
36353;Francisco G. Pedro
36354;V. Pampaloni
36355;Fang-Yu Li
36356;Shuang Nan Zhang
36357;J. Bergé
36358;Alasdair Routh
36359;Valeri Marachevsky
36360;Daniel Scolnic
36361;Jian-Miin Liu
36362;David Garofalo
36363;Sanjaye Ramgoolam
36364;A. Möller
36365;A. Smailagic
36366;Jianfeng Wu
36367;J. Rahmfeld
36368;M. G. Famulare
36369;Takahide Okabe
36370;J. Saloranta
36371;M. Shahzadi
36372;José Natário
36373;M. Montes
36374;I. Yavuz
36375;Justin P. DeAndrea
36376;Francesco Pace
36377;S. S. Stepanov
36378;Shuang Wang
36379;Somnath Bhattacharya
36380;Ixandra Achitouv
36381;Xiaoxiong Zeng
36382;K. R. Nayak
36383;M. Tajmar
36384;R. G. Ormiston
36385;S. Kozyrev
36386;A. Sefiedgar
36387;Andrei Mironov
36388;Xin-Bing Huang
36389;Edward R Irvine
36390;Rocco D' Agostino
36391;J. Rolf
36392;Daniel Jafferis
36393;Anthony Nwankwo
36394;A. Karastergiou
36395;Zaid Zaz
36396;Shaswata Chowdhury
36397;Tetiana Moskalets
36398;C. G. Wells
36399;Tommaso Giannantonio
36400;E. Jullo
36401;A. Al-Masoudi
36402;I. Mitrofanov
36403;R. R. Khuri
36404;Dan Giang
36405;S. Bhattacharyya
36406;Yu-Chun Pynn
36407;The DLT40 Collaboration
36408;GianLuca Israel
36409;Daniel J Kennefick
36410;Jonathan Pearson
36411;G. Santostasi
36412;R. Olkiewicz -
36413;Hiren Patel
36414;J. S. Sharping
36415;George Hobbs
36416;Marek Kutschera
36417;S. Chung
36418;Andres F. Gutierrez-Ruiz
36419;Roberto Onofrio
36420;Takahiro S. Yamamoto
36421;David Shoemaker
36422;Danilo Babusci
36423;Jean-Yves Vinet
36424;Cesar D. Fosco
36425;Xiao-Kai He
36426;Yi-Jung Yang
36427;S. Szybka
36428;Abdul Mroue
36429;Jack R. Nicholas
36430;Larry R. Price
36431;Sergei Winitzki
36432;Elena Cuoco
36433;Mauri Valtonen
36434;Patrick Motl
36435;Piero Rosati
36436;F. Hoyle
36437;S. D. Linker
36438;Philippe Allard Guérin
36439;Peter Millington
36440;Karel V. Kuchař
36441;Anindya Biswas
36442;Oriol Pujolàs
36443;Fang-Pei Chen
36444;Frank E. Marshall
36445;Michael Reisenberger
36446;Dino Beghetto
36447;Manoj Maharaj
36448;Ramon Becar
36449;Benny Walther
36450;Martiros Khurshudyan
36451;Utku Zorba
36452;Marat Reyes
36453;T J Sumner
36454;Seok Kim
36455;Joseph Kuchar
36456;A. N. Luiten
36457;S. Tizchang
36458;Z. Du
36459;Michele Sciacca
36460;Amir H. Fatollahi
36461;Keisuke Harigaya
36462;Feng Xu
36463;M. A. Lawn
36464;Alexander Tchekhovskoy
36465;Mariusz Mroczek
36466;A. Balakin
36467;G. Savini
36468;J. A. Aguilar S.
36469;Hugo Solís-Sánchez
36470;Alireza Sepehri
36471;Warren Siegel
36472;John Mashford
36473;Irfan Ilgin
36474;H. Khachatryan
36475;R. Poltis
36476;Bala R Iyer
36477;Gopal Sardar
36478;M. J. Fadili
36479;M. Macinnis
36480;Lucio Mayer
36481;Saul A Teukolsky
36482;P. A. Santos
36483;Jie Jiang
36484;Camilla A. O. Schelpe
36485;Geoff Hayward
36486;Maryam Shaeri
36487;M. S. Sloth
36488;Yu-Chieh Chung
36489;P. Chandra
36490;S. T. Myers
36491;H. Burton
36492;A. Schultz
36493;D. Ida
36494;Anders Lundkvist
36495;K. -W. Ng
36496;Gabor Kunstatter
36497;Suzanne Lanéry
36498;Christos Karathanasis
36499;I. Lohmar
36500;Idan Talshir
36501;Ben Yuan
36502;Izumi Tanaka
36503;R. P. Woodard
36504;L. Dobos
36505;Biljana Nikolic
36506;Corinne A. Manogue
36507;E. N. Sibileva
36508;Neil Marcus
36509;W Zimdahl
36510;C. C. Cheung
36511;Heino Falcke
36512;E. M. Santangelo
36513;F. Plesescu
36514;Andreas Schäfer
36515;C. B. Singh
36516;Hidetoshi Ohkubo
36517;Jürgen Schaffner-Bielich
36518;Benjamin Bahr
36519;Ludovic Planté
36520;Luis Gonzalez-Mestres
36521;Tao Luo
36522;Nadathur Krishnan
36523;Romualdo Tresguerres
36524;James B. R. Battat
36525;R. Shink
36526;Wendy L. Freedman
36527;Leonardo Coito
36528;Laurence Mélot
36529;Chi-Yi Chen
36530;C. Chang
36531;M. -C. Chu
36532;L. R. Freitas
36533;C. M. Caves
36534;Matthew R Depies
36535;Fabio Muleri
36536;Sisir Bhanja
36537;R. Sato
36538;Stephane Dartois
36539;V. D. Pal'shin
36540;Richard Dawid
36541;JB Manchak
36542;P. Gruning
36543;A. Pinzul
36544;Cesar A. Agón
36545;V. Sannibale
36546;T. Strobl
36547;C. G. Shao
36548;K G Arun
36549;P. Alexander
36550;Per Amund Amundsen
36551;Ya-Dong Wu
36552;T. Treu
36553;Charles HT Wang
36554;T. Ochi
36555;Florent Leclercq
36556;Sophia Liting Xiao
36557; Gopal-Krishna
36558;O. V. Teryaev
36559;A. Paliathanasis
36560;Thomas Guff
36561;R. Pettorino
36562;Hui-Hua Zhao
36563;M. Nagel
36564;I. Murakami
36565;Tai-Zhuo Huang
36566;Andreas A. Berlind
36567;G. L. Israel
36568;Lorenzo Sebastiani
36569;Grigory E. Volovik
36570;Maria A. Skugoreva
36571;M. Bejger
36572;Alexey S. Koshelev
36573;Sergio Volonte
36574;Antonio Dobado
36575;J. Colding
36576;Lars Bergstrom
36577;Luis R. Diaz-Barron
36578;Casey Cartwright
36579;M. K. Mak
36580;Mikhail M. Ivanov
36581;Yao-Chieh Hu
36582;Sang-Jin Sin
36583;Koichiro Kobayashi
36584;J. Y. Ji
36585;Carmelo Magnafico
36586;Liudmila Joukovskaya
36587;Armen Saghatelian
36588;James Read
36589;L. -P. Euvé
36590;A. M. El Gradechi
36591;Liping Fu
36592;Ali H. Chamseddine
36593;B. Tahmasebzadeh
36594;H. F. Hamilton
36595;Sergio Mendoza
36596;Haisong Yang
36597;Daigo Kajiura
36598;D. I. Jones
36599;Sizheng Ma
36600;F. Crawford
36601;P Zweifel
36602;J. B. Holberg
36603;Erik Sorensen
36604;M. R. Pratt
36605;Maria Babiuc
36606;Dhahran 31261
36607;Samantha A. Usman
36608;C. El Hasi
36609;A. Khoudeir
36610;Barbara Patricelli
36611;Emma Beynon
36612;Christian Reisswig
36613;Maryam Afrooz
36614;Conrad Mellin
36615;Brian H. Dunford-Shore
36616;Karan Jani
36617;Claudia S. Peça
36618;Marcello Ortaggio
36619;S. V. Pettersen
36620;Dipankar Maitra
36621;Jorge Gamboa
36622;Abhay Shah
36623;Philipp M. Plewa
36624;Debajyoti Choudhury
36625;O Jennrich
36626;Philipp Fleig
36627;Alan Garbarz
36628;E. Sanchez
36629;Lu Feng
36630;C. Jahn
36631;Massimo Granata
36632;M. Bloma
36633;Daniel K. L. Oi
36634;Vadim I. Shilin
36635;John W Barrett
36636;M. Bagchi
36637;Vincent Luyten
36638;C. H. -T. Wang
36639;Tame Gonzalez
36640;Juergen Mueller
36641;Charles Francis
36642;T. Chrobok
36643;Tamara Davis
36644;T. N. Abdelhameed
36645;Sacha Jennifer van Albada
36646;Anwar Shiekh
36647;Amir Ghalee
36648;Paulo R. S. Carvalho
36649;Weiqiang Yang
36650;A. M. Gevorkian
36651;Katsuta Sakai
36652;Fazlollah Hajkarim
36653;V. Khemani
36654;I. Boscolo
36655;Eduardo I. Guendelman
36656;H. Luckock
36657;A. Honecker
36658;A. Beesham
36659;Naresh Kumar
36660;Assaf Lanir
36661;Zainab Sedaghatmanesh
36662;O. Obregón
36663;Andrea Prestwich
36664;Marc Favata
36665;Kiyoharu Kawana
36666;Guangjie Li
36667;M. C. Medina
36668;M. E. Chaikovskii
36669;Jerin Mohan N D
36670;Madhumita Das Sarkar
36671;Scott Koranda
36672;M. Bellazzini
36673;Judit X. Madarász
36674;Peter Kalmus
36675;Fabrizio Illuminati
